-1.278973314664551220e+00,-2.312636939737781547e-02
-6.293797379840562201e-01,6.613132337532946492e-01
5.353330160511542424e-01,8.351102691838280245e-01
9.885855211201096671e-01,2.864173510985792981e-01
7.134898892993732922e-01,-1.564896413120030694e+00
-2.529024736355064640e+00,-2.174652884775861716e-01
1.353116600945186487e+00,-1.291511325506234487e+00
6.218886264009813036e-01,8.916911409952549272e-01
7.471032431751465364e-01,1.180397359687164471e-01
3.509760243572526139e-01,3.992933216864933410e-01
-3.101699169628567287e-01,1.011123290521065421e+00
-4.107396365524901283e-01,2.628255502684867517e-01
-1.303190655671919267e-02,3.179612828306089822e-01
-7.455934856469454974e-01,8.638948938483239637e-01
-6.133227966468193237e-01,-4.072296665451449194e-01
-1.207075858079992847e-01,-1.699170955931772475e-01
5.764546105556827005e-01,6.206516939705591929e-02
1.076405073212992392e+00,-2.635786199223219550e-01
-1.773853389027816752e+00,-7.074387875980274742e-01
-5.835288977769430563e-01,5.245597707306158819e-01
-4.022530119148425287e-01,1.368165185461523103e+00
-3.363141045381735084e-01,7.682985377982474162e-01
5.565945476968965355e-01,4.889753920871548476e-01
4.173258763687532347e-01,4.842749404805616331e-01
7.432647456804435393e-01,5.306087677981933259e-01
-5.667673278937779280e-01,1.325004799638818564e+00
5.000407454974032939e-01,5.735661710274058134e-01
-5.192385482451196410e-02,-1.719727232023528923e-02
2.315763091584924216e-02,-9.264292514902141562e-01
7.253480490751920140e-01,-2.020758681771947618e+00
1.102038274538043039e+00,9.555710164915294513e-02
7.869241886056433932e-01,1.202331857426734985e+00
-7.675661957127277724e-01,-7.998369252093714410e-01
2.290729853686461315e+00,3.385643880278960127e-02
-1.445306463272794453e-02,5.529513183416946420e-01
6.834184133779034331e-01,1.282050175934911773e-01
4.908220625327240905e-01,8.298122439350652524e-01
-2.357773039618417665e-01,-5.864901386175324083e-01
4.759970459344745608e-01,-1.302028899253716565e+00
3.767134227897988019e-01,-1.503903387229910127e+00
3.652411939408480301e-01,-6.065671135729572283e-01
1.321757144660051342e+00,4.753174900962024996e-01
-1.180158997826309397e+00,7.018495726064559737e-01
8.085714646108895787e-01,-1.094583873547127606e+00
8.720913223715540674e-01,-3.197582904614147958e-01
4.388402781475002623e-01,5.981916749656553123e-02
8.691337126928475598e-01,1.023219074811716034e+00
9.973258467240363467e-01,-3.278723986384248223e-01
1.904993321768417180e+00,5.523909290677306849e-01
6.125113370679853286e-01,5.880206724976191346e-01
-8.063366602583257325e-01,6.133353406424844056e-01
2.458640583914628586e+00,5.736351837000079612e-02
8.644856339856974436e-01,2.159217639216125806e-01
2.356614756781236775e-01,5.477301392207789554e-01
-5.809443423543361185e-01,6.480869955390210491e-01
7.757923137026525584e-01,2.482693241406011553e-01
-1.941997728013504343e+00,-4.779927488969066829e+00
-1.044319787504831010e-01,4.185182253724469836e-01
-6.905437096984760048e-01,1.050426960883757088e+00
5.558830212226755219e-01,2.233033404118421883e-01
6.545726685671958700e-01,-8.110251394981128348e-01
-5.545991840571857789e-01,-4.201192657583447398e-01
1.240371040096524213e+00,-2.846315881499403844e-01
2.767819614612626600e-01,1.283661783667415790e+00
-9.396205734036625068e-02,9.598883851022661506e-01
-3.354398213302911547e-01,-5.470032718379080894e-01
1.109163665941726773e+00,-1.989704994291746354e-01
1.935551190693082513e-01,-2.003865230585421209e+00
-4.481011584482400001e-01,3.333846976145634078e-01
-8.720902898349386367e-01,-4.227662903109977721e-01
9.157892469531342394e-01,3.234620380938785233e-01
-1.151428652531072405e+00,1.709240229102023223e+00
2.974696591458703132e-01,9.994639284176526361e-01
-1.486893379592922892e-01,1.871243577024263915e+00
-1.890720911144139427e+00,1.442590641501442228e-01
1.659293880855323478e+00,-1.907983892406759585e+00
1.389246676379779777e-01,1.116893534360340334e+00
1.494498249615351104e-01,1.118077580846888325e-01
-4.002128217746950267e-01,1.637274988053263103e+00
-1.318999331136699871e+00,1.257263466659965134e+00
6.744921775081424986e-01,7.065417099425871372e-01
5.152796157770818120e-01,-1.750905161247179043e-01
6.825618928583984113e-01,-8.330591134231408734e-01
8.641026828833897611e-02,-2.896229754378097931e-01
-5.817797545247427315e-01,-2.380433686501883361e+00
-2.465121568008807884e-01,3.484832647641364356e-01
3.034460648920782044e-01,-1.538350777028303140e+00
